seed_idx,seed,trial,trial_seed,train_rmse,train_mae,train_mape,train_pi_coverage,test_rmse,test_mae,test_mape,test_pi_coverage
65,65042,1,65043,304.3008958921609,248.24014820772058,6.493658739819115,94.11764705882352,1353.8507465464072,1186.7550048828125,19.40924032661511,58.333333333333336
65,65042,2,65044,282.40979643940216,229.8195561427696,6.029280438492309,96.07843137254902,1254.813165494562,1066.1290283203125,17.295293840669647,58.333333333333336
65,65042,3,65045,268.4385893783633,221.35959041819854,5.843631079856243,94.11764705882352,1201.7195651176155,1006.002197265625,16.281777885689255,66.66666666666666
65,65042,4,65046,249.67794186497872,195.83012599571077,5.1746440453717035,94.11764705882352,1287.6352470290285,1089.9241129557292,17.655856822781033,58.333333333333336
66,66042,0,66042,290.1168146519927,235.70200003829657,6.163538978349948,94.11764705882352,1353.0534544025943,1185.7543538411458,19.390865835328956,58.333333333333336
66,66042,1,66043,293.74336218171095,239.67093673406862,6.259110112413278,94.11764705882352,1394.6008448948025,1230.2197265625,20.14433793954579,58.333333333333336
66,66042,2,66044,310.71827729515553,255.65426815257354,6.7147906461757545,96.07843137254902,1186.7577247975773,978.5655924479166,15.786694843604204,66.66666666666666
66,66042,3,66045,282.037491831718,225.55160941329657,5.920634861764961,96.07843137254902,1299.2123549040828,1114.279052734375,18.11984887869388,58.333333333333336
66,66042,4,66046,302.27909352685947,245.2538823146446,6.411467790071794,94.11764705882352,1354.0033771333465,1187.412353515625,19.423239308143888,58.333333333333336
67,67042,0,67042,257.8529217296407,207.3890069699755,5.4992028413556975,98.0392156862745,1152.0156863462207,941.5487060546875,15.157208107613062,75.0
67,67042,1,67043,286.38577787420513,235.9379691329657,6.189658803784077,96.07843137254902,1317.039831945642,1139.3006998697917,18.56734207199693,58.333333333333336
67,67042,2,67044,285.20045692824857,229.77380131740196,6.030433688181518,96.07843137254902,1243.2108024939191,1055.5579020182292,17.133405284729616,58.333333333333336
67,67042,3,67045,274.4625901093118,220.55088656556373,5.780514019149842,96.07843137254902,1228.3251076212955,1033.0353597005208,16.717879719868787,58.333333333333336
67,67042,4,67046,285.5736264863882,230.97701727175246,6.048150324580694,94.11764705882352,1291.0012857682107,1112.4861653645833,18.12124319543389,58.333333333333336
68,68042,0,68042,223.38844980553714,180.29912013633577,4.758330199211527,96.07843137254902,1032.012512405502,781.1043294270834,12.387780272293208,91.66666666666666
68,68042,1,68043,300.29800804164995,245.22001857383577,6.426654531369076,98.0392156862745,1305.4417872723536,1130.758056640625,18.4412027618477,58.333333333333336
68,68042,2,68044,314.27504432049915,257.9997510723039,6.760280495278749,98.0392156862745,1272.675573946201,1093.6026204427083,17.804422258926646,58.333333333333336
68,68042,3,68045,316.0247493169227,258.1982804840686,6.76732544421625,98.0392156862745,1332.6267624706954,1166.5256754557292,19.08002072801609,58.333333333333336
68,68042,4,68046,258.2265342219471,210.12455001531862,5.376077578013224,96.07843137254902,1409.6997737288611,1248.7117513020833,20.469511629213464,58.333333333333336
69,69042,0,69042,297.1086448936525,238.66935700061273,6.23508081054077,94.11764705882352,1313.6511206693158,1141.3400472005208,18.628953988491492,58.333333333333336
69,69042,1,69043,265.99963685235537,207.70025275735293,5.441646225842852,96.07843137254902,1188.1351579800967,954.893798828125,15.374172626210688,83.33333333333334
69,69042,2,69044,301.85637989606573,248.31324678308823,6.533329177834624,98.0392156862745,1234.286619157435,1048.9920247395833,17.039559413653148,58.333333333333336
69,69042,3,69045,310.1764535558796,255.00791781556373,6.688736372402648,98.0392156862745,1218.3591581575283,1028.5063069661458,16.678601202689503,66.66666666666666
69,69042,4,69046,299.86284198224206,244.80307904411765,6.412234259425636,94.11764705882352,1307.7002862723527,1132.3523763020833,18.463680396926136,58.333333333333336
70,70042,0,70042,259.33270583166416,209.62665632659315,5.52829392137144,98.0392156862745,1232.2577993499854,1030.8624267578125,16.66898981008584,66.66666666666666
70,70042,1,70043,296.36277285807955,245.99062691482843,6.4589999585969,98.0392156862745,1248.673262675732,1062.4781901041667,17.263339493405617,58.333333333333336
70,70042,2,70044,317.99233360404435,261.8111213235294,6.883777503223771,94.11764705882352,1124.8637250837164,906.9457600911459,14.561715472153319,75.0
70,70042,3,70045,310.7946452239799,256.34919768688724,6.72101660629635,98.0392156862745,1324.4401365919693,1155.1905110677083,18.873778088881117,58.333333333333336
70,70042,4,70046,279.0967065611944,225.99075616574754,5.934675335033303,98.0392156862745,1218.873624435599,1022.205322265625,16.540281093454933,66.66666666666666
71,71042,0,71042,290.3230037887291,240.11739334405638,6.264016379070085,96.07843137254902,1284.370860570663,1108.1302490234375,18.055551904248997,58.333333333333336
71,71042,1,71043,269.35441664252136,210.63633099724265,5.50295714642012,94.11764705882352,1391.407150991749,1216.5913899739583,19.86567535664062,58.333333333333336
71,71042,2,71044,308.3955754876679,252.55950808057597,6.587477328036721,94.11764705882352,1329.421777352159,1155.6515706380208,18.857059142374265,58.333333333333336
71,71042,3,71045,272.03852478358954,212.76910520067403,5.521762476419719,96.07843137254902,1344.3221987597415,1176.8915201822917,19.243028784500904,58.333333333333336
71,71042,4,71046,302.4771566375376,250.62953814338235,6.530874915642845,98.0392156862745,1259.5343648435849,1068.2620849609375,17.332069198483104,66.66666666666666
72,72042,0,72042,244.6909503974941,190.22369504442403,4.9287674510186354,96.07843137254902,1396.8579233971095,1234.1302897135417,20.22146517085266,58.333333333333336
72,72042,1,72043,258.75923868385445,203.86848479626227,5.335342699382213,92.15686274509804,1417.7782357494514,1229.2032470703125,19.999321278162295,58.333333333333336
72,72042,2,72044,294.4776470089903,239.18198050704657,6.250122943626158,94.11764705882352,1338.54540290577,1165.4119873046875,19.020135239091886,58.333333333333336
72,72042,3,72045,301.96813016351274,247.6632582720588,6.509318765135444,98.0392156862745,1242.6419919866366,1052.9651692708333,17.08221646318817,58.333333333333336
72,72042,4,72046,283.61473508061124,226.6552303538603,5.91950213398312,96.07843137254902,1339.209301063312,1179.167236328125,19.323156933652005,58.333333333333336
73,73042,0,73042,294.6179725695207,239.81549191942403,6.26788588161677,94.11764705882352,1325.6533211292658,1158.3098551432292,18.92601193890336,58.333333333333336
73,73042,1,73043,267.30754531414277,212.9131290211397,5.5016250683939365,94.11764705882352,1362.460907763378,1182.5694986979167,19.327442095037853,66.66666666666666
73,73042,2,73044,308.05667552148094,252.3798397288603,6.61067261650797,98.0392156862745,1304.446345267736,1130.7838541666667,18.445639681754365,58.333333333333336
73,73042,3,73045,239.66750574120047,195.12132831648285,5.08035403423456,96.07843137254902,1404.7091318012535,1199.8235677083333,19.429274120393856,58.333333333333336
73,73042,4,73046,243.71041987246528,194.9650208716299,5.127476959604569,96.07843137254902,1099.4404059629694,876.2517903645834,14.040461477837676,75.0
74,74042,0,74042,235.91715765120117,187.46772077971815,4.960979111229789,96.07843137254902,1127.8662291993833,906.1200358072916,14.528018902709409,75.0
74,74042,1,74043,284.954496865235,228.73052619485293,5.983912864051298,94.11764705882352,1293.885967713545,1114.6810302734375,18.15119112068817,58.333333333333336
74,74042,2,74044,310.1088457284237,252.06450578278185,6.599365588054977,96.07843137254902,1333.6289336325171,1165.2149251302083,19.046407513318353,58.333333333333336
74,74042,3,74045,257.742048813286,206.0522891773897,5.43600959274738,98.0392156862745,1363.1749260892027,1185.8498942057292,19.33582558570771,58.333333333333336
74,74042,4,74046,286.08165963938643,231.86207490808823,6.082299900104222,96.07843137254902,1362.0709822336535,1173.956298828125,19.094518337418695,58.333333333333336
75,75042,0,75042,288.17983395146615,234.86488970588235,6.132171843431956,96.07843137254902,1373.2282903737,1210.431884765625,19.824244514906187,58.333333333333336
75,75042,1,75043,306.734557352089,250.81893382352942,6.561156502613179,94.11764705882352,1343.0253395360708,1176.249755859375,19.23445890658979,58.333333333333336
75,75042,2,75044,279.7781234597662,226.08421415441177,5.9353709054719905,96.07843137254902,1218.6237552750804,1020.5183512369791,16.503012171006425,66.66666666666666
75,75042,3,75045,284.2852018297368,229.57134172028185,6.004259126356009,94.11764705882352,1374.7418318900754,1205.0247802734375,19.701784438361226,58.333333333333336
75,75042,4,75046,272.11251471391114,218.13792509191177,5.707358270027948,94.11764705882352,1341.0197792504096,1162.9048258463542,18.953884736448497,58.333333333333336
76,76042,0,76042,263.2385695346379,212.1283270143995,5.552314214495146,94.11764705882352,1330.34275427991,1143.1028238932292,18.573638138522057,58.333333333333336
76,76042,1,76043,341.65602797780195,277.63258272058823,7.267157503285617,98.0392156862745,1389.4817568191063,1237.8885091145833,20.34612479432239,58.333333333333336
76,76042,2,76044,262.4908777600551,208.81336167279412,5.468350060456924,92.15686274509804,1298.3951639083784,1112.444091796875,18.071548083881353,58.333333333333336
76,76042,3,76045,388.9194015047246,324.3261240042892,8.47640809986552,98.0392156862745,1028.4308675756618,800.4746500651041,12.906012507392639,83.33333333333334
76,76042,4,76046,305.02375252353596,248.90983551623773,6.513993540351468,94.11764705882352,1337.748201750429,1168.741455078125,19.1008408796241,58.333333333333336
77,77042,0,77042,295.4751955797655,240.63501933976715,6.307557370263287,96.07843137254902,1290.5311953306616,1107.8993326822917,18.026085316150457,58.333333333333336
77,77042,1,77043,312.72842400752637,256.96688782935047,6.7558436348314475,90.19607843137256,1116.4649878920136,896.2996419270834,14.37935518425301,75.0
77,77042,2,77044,308.3459305855652,251.86069144454657,6.590311786454282,94.11764705882352,1362.2508022177553,1198.6162923177083,19.62504530981206,58.333333333333336
77,77042,3,77045,312.66968144751496,246.6775572533701,6.360348252018866,94.11764705882352,1444.1024079366887,1294.6617024739583,21.304776009206673,58.333333333333336
