County,State,County-State,census_division,population_total,female_pct,median_age,under18_pct,over65_pct,white_pct,black_pct,aian_pct,asian_pct,nhpi_pct,otherrace_pct,hispanic_pct,poverty_pct,area_sqmi,pop_sqmi,nonenglish,customer,too_small,region,vlarge,large,vsmall,vblack,vhispanic,vnonenglish,dense,sparse,poor,group,RANDOM,group_rank
Chilton County, Alabama,"Chilton County, Alabama",6,44055,51.3,38.7,24.1,16,85.7,10.8,1.9,0.6,0.1,3.7,7.8,19.1,692.837,64,7.5,0,1,,0,0,1,0,0,0,0,1,1,NA,0.003,2151
Chippewa County, Michigan,"Chippewa County, Michigan",3,37629,45.5,40.5,18.3,17.7,78.2,8,20.3,1.6,0.3,0.4,1.9,18.4,1558.507,24,3.2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.245,1589
Chippewa County, Minnesota,"Chippewa County, Minnesota",4,11953,50.5,41.6,23.3,20.9,90.7,1.4,2,1.2,1.3,4.2,7.3,9.3,581.23,21,8.3,0,1,,0,0,1,0,0,0,0,1,0,NA,0.008,2136
Chippewa County, Wisconsin,"Chippewa County, Wisconsin",3,63892,48.1,41.2,22.2,17.5,96.7,2.2,1,1.7,0,0.2,1.8,10.3,1008.355,63,3.1,0,0,midwest,0,0,1,0,0,0,0,1,0,vsmall,0.045,369
Chisago County, Minnesota,"Chisago County, Minnesota",4,55315,48,41.3,22.9,14.9,96.9,1.8,1.3,1.5,0.1,0.2,2.2,6,414.899,133,3,0,0,midwest,0,0,1,0,0,0,0,1,0,vsmall,0.269,288
Chittenden County, Vermont,"Chittenden County, Vermont",1,162646,50.9,36.5,17.9,14.6,92.3,3.3,0.9,5.1,0.1,0.6,2.3,12.1,536.849,303,10.3,0,0,northeast,0,0,0,0,0,0,0,0,1,poor,0.398,43
Choctaw County, Alabama,"Choctaw County, Alabama",6,12925,52.5,46.3,20.1,22.6,57,42.8,0.3,0.2,0,0.1,0.4,23.3,913.479,14,1.6,0,1,,0,0,1,1,0,0,0,1,1,NA,0.917,183
Choctaw County, Mississippi,"Choctaw County, Mississippi",6,8277,49.8,44,21.9,21.4,68.3,31.5,0.5,0,0.1,0.2,0.6,19.9,418.197,20,0.4,0,1,,0,0,1,1,0,0,0,1,1,NA,0.141,1824
Choctaw County, Oklahoma,"Choctaw County, Oklahoma",7,14807,52.1,42,24.3,20.3,71.1,13.4,23.5,0.2,0.4,1.2,4.4,27.7,770.377,19,3.8,0,1,,0,0,1,0,0,0,0,1,1,NA,0.329,1417
Chouteau County, Montana,"Chouteau County, Montana",8,5732,50.8,41.9,23.7,20,80,0.5,20.5,0.8,0,0.5,2.6,17.1,3972.52,1,2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.249,1581
Chowan County, North Carolina,"Chowan County, North Carolina",5,14097,53.4,46,20.7,24.2,61.9,35.9,1,0.3,0,2.1,3.7,16,172.657,82,2.2,0,1,,0,0,1,1,0,0,0,1,1,NA,0.561,902
Christian County, Illinois,"Christian County, Illinois",3,32931,49.5,43.4,20.5,19.4,97.6,2.1,0.5,0.8,0.1,0,1.6,12.3,709.49,46,2.3,0,1,,0,0,1,0,0,0,0,1,1,NA,0.382,1302
Christian County, Kentucky,"Christian County, Kentucky",6,71414,46.8,28.3,27.1,12.1,73.8,23.7,1.4,2.2,0.6,1.3,7.9,19.6,717.51,100,9.8,0,0,south,0,0,1,0,0,0,0,1,1,vsmall,0.95,21
Christian County, Missouri,"Christian County, Missouri",4,85658,51.1,37.9,25.5,15.2,97.7,1.5,1.7,1.1,0.1,0.5,2.9,10,562.631,152,3.6,0,0,midwest,0,0,1,0,0,0,0,1,0,vsmall,0.005,389
Churchill County, Nevada,"Churchill County, Nevada",8,24259,49.4,39.7,22.8,18.7,85.5,3.2,6.7,4.2,0.4,4.7,13.9,13.2,4950.157,5,14.8,0,1,,0,0,1,0,0,0,0,1,1,NA,0.895,236
Cibola County, New Mexico,"Cibola County, New Mexico",8,26891,49.4,37.3,23.7,15.6,50.7,1.9,43.8,0.3,0.2,6.5,38.4,26.1,4539.984,6,39.6,0,1,,0,0,1,0,1,0,0,1,1,NA,0.247,1585
Cimarron County, Oklahoma,"Cimarron County, Oklahoma",7,2174,51,43.8,25.6,24.3,98.4,0.2,0.5,0.3,0,0.9,22.4,16.8,1834.808,1,19.4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.126,1853
Citrus County, Florida,"Citrus County, Florida",5,145169,51.5,56.5,14.8,36.3,94.4,3.7,0.9,1.9,0,0.8,5.7,15.7,581.919,249,6.4,0,0,south,0,0,0,0,0,0,0,1,1,sparse,0.083,178
Clackamas County, Oregon,"Clackamas County, Oregon",9,410463,50.7,41.5,21.7,17.6,91.4,1.8,2,6.1,0.7,2.6,8.7,8,1870.681,219,12.1,0,0,west,0,0,0,0,0,0,0,1,0,sparse,0.799,47
Claiborne County, Mississippi,"Claiborne County, Mississippi",6,9089,53.1,33.9,21.7,16,11.5,87.4,0.2,1.2,0,0.1,0.1,41,487.415,19,2.4,0,1,,0,0,1,1,0,0,0,1,1,NA,0.17,1744
Claiborne County, Tennessee,"Claiborne County, Tennessee",6,31732,51.4,43.1,19,19.4,97.8,1.5,1,1,0.2,0.1,1.3,22.4,434.604,73,2.2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.818,410
Claiborne Parish, Louisiana,"Claiborne Parish, Louisiana",7,15985,42.9,42,18.1,18.9,46.8,52.5,0.9,0.3,0.2,0.9,1.5,33.6,754.794,21,0.9,0,1,,0,0,1,1,0,0,0,1,1,NA,0.703,609
Clallam County, Washington,"Clallam County, Washington",9,75392,50.8,50.8,17.2,28.8,91.4,1.6,7,2.7,0.4,1.2,6.3,14.5,1738.777,43,5.3,0,0,west,0,0,1,0,0,0,0,1,1,vsmall,0.953,18
Clare County, Michigan,"Clare County, Michigan",3,30651,50.3,47.2,19.8,23.2,98.1,1.1,2.1,0.2,0.1,0.5,2,22.7,564.367,54,5.4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.54,946
Clarendon County, South Carolina,"Clarendon County, South Carolina",5,33957,50.7,45.1,19.5,22.8,50.3,48.1,0.7,0.9,0,1.3,3.1,22.9,607.206,56,4,0,1,,0,0,1,1,0,0,0,1,1,NA,0.234,1614
Clarion County, Pennsylvania,"Clarion County, Pennsylvania",2,38715,51.2,41.5,18.9,19.1,97.5,1.9,0.4,1.1,0.3,0.3,1,16.3,600.835,64,4.1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.023,2101
Clark County, Arkansas,"Clark County, Arkansas",7,22386,53.1,33.7,19,16.2,71.5,24.9,0.9,0.8,0,3.2,4.7,20.3,865.971,26,4.9,0,1,,0,0,1,0,0,0,0,1,1,NA,0.647,718
Clark County, Idaho,"Clark County, Idaho",8,913,47.4,33.2,29,14.8,90.4,0.8,4.6,0,0,4.3,48.5,13.3,1763.145,1,48.9,0,1,,0,0,1,0,1,0,0,1,1,NA,0.062,2007
Clark County, Illinois,"Clark County, Illinois",3,15716,50.6,42.3,23.1,19.3,98,1.1,0.3,0.7,0,1.1,1.6,11.1,501.375,31,1.8,0,1,,0,0,1,0,0,0,0,1,0,NA,0.165,1756
Clark County, Indiana,"Clark County, Indiana",3,116507,51.2,39.1,22.7,15.4,91,9.3,0.8,1.4,0.2,0.9,5.4,10.1,372.829,312,5.5,0,0,midwest,0,0,0,0,0,0,0,0,0,other,0.023,109
Clark County, Kansas,"Clark County, Kansas",4,2026,48.2,45.3,24.7,23.6,96.8,1.8,2,1.1,0,0.5,5.5,10.9,974.638,2,5.3,0,1,,0,0,1,0,0,0,0,1,0,NA,0.343,1390
Clark County, Kentucky,"Clark County, Kentucky",6,35971,51.2,42.3,22.4,17.5,94.1,5.7,0.6,0.8,0.1,0.6,2.9,14.7,252.487,142,3,0,1,,0,0,1,0,0,0,0,1,1,NA,0.564,890
Clark County, Missouri,"Clark County, Missouri",4,6779,49.3,44,22.8,20.6,98.2,1.2,0.7,1,0,0,0.6,15,504.606,13,5.9,0,1,,0,0,1,0,0,0,0,1,1,NA,0.229,1628
Clark County, Nevada,"Clark County, Nevada",8,2182004,50.1,37.3,23.4,14.5,64.5,13.7,1.7,12.1,1.5,12.5,31.1,13.7,7891.661,276,34.1,0,0,west,1,1,0,0,1,0,0,1,1,vlarge,0.138,7
Clark County, Ohio,"Clark County, Ohio",3,134726,51.6,41.1,22.6,19,90.4,10.8,1,1.1,0.1,0.6,3.4,14.9,396.877,339,3.6,0,0,midwest,0,0,0,0,0,0,0,0,1,poor,0.649,22
Clark County, South Dakota,"Clark County, South Dakota",4,3685,49.7,41.4,26,21.1,97.4,0.2,2.3,0.6,0,1.8,3.3,9,957.512,4,4.7,0,1,,0,0,1,0,0,0,0,1,0,NA,0.281,1514
Clark County, Washington,"Clark County, Washington",9,473252,50.6,38.4,24.3,15,89.2,3.4,2.1,6.4,1.4,3.1,9.6,9.3,628.494,753,15,0,0,west,0,0,0,0,0,0,0,0,0,other,0.405,58
Clark County, Wisconsin,"Clark County, Wisconsin",3,34579,49.4,37.4,29.5,16.4,97.9,1.1,0.9,0.7,0.1,1,4.7,12.1,1209.698,29,17.3,0,1,,0,0,1,0,0,1,0,1,1,NA,0.919,174
Clarke County, Alabama,"Clarke County, Alabama",6,24128,52.7,42.5,21.9,19.4,53.7,46.2,0.3,0.5,0,0,0.3,23.2,1238.42,19,0.9,0,1,,0,0,1,1,0,0,0,1,1,NA,0.945,122
Clarke County, Georgia,"Clarke County, Georgia",5,126176,52.4,28,17.4,10.6,65.7,29,0.6,5,0.2,2.4,10.8,29.6,119.223,1058,15.2,0,0,south,0,0,0,0,0,0,1,0,1,dense,0.549,20
Clarke County, Iowa,"Clarke County, Iowa",4,9360,51,40.5,24.6,17.9,97.5,0.1,2.3,0.7,0,1.3,14.3,12.9,431.111,22,12.2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.149,1810
Clarke County, Mississippi,"Clarke County, Mississippi",6,15770,53.2,42.2,22.4,20,64.2,35.9,0.6,0,0,0.4,0.6,19.1,691.576,23,0.5,0,1,,0,0,1,1,0,0,0,1,1,NA,0.864,305
Clarke County, Virginia,"Clarke County, Virginia",5,14423,49.2,47,20.7,20.7,92.3,6.6,0.3,1.7,0.1,1.8,5.6,7.6,175.958,82,6.1,0,1,,0,0,1,0,0,0,0,1,0,NA,0.264,1549
Clatsop County, Oregon,"Clatsop County, Oregon",9,39102,50.2,44.2,19.1,21.4,96.2,1.4,2.9,2.4,0.9,1.5,8.5,10,828.13,47,7.4,0,1,,0,0,1,0,0,0,0,1,0,NA,0.861,311
Clay County, Alabama,"Clay County, Alabama",6,13337,51.7,43.3,20.8,20.2,83.8,16.2,0.4,0.2,0,0.1,3.1,17.9,603.962,22,3.2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.481,1087
Clay County, Arkansas,"Clay County, Arkansas",7,14889,50.8,42.8,21.7,21.1,97.4,1.2,1.3,0.1,0.1,1.5,2.1,21.1,639.224,23,1.4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.896,232
Clay County, Florida,"Clay County, Florida",5,211405,50.7,39.7,23.5,15.4,83.3,13.1,1.3,4.5,0.4,2.7,9.9,10.2,604.598,350,11,0,0,south,0,0,0,0,0,0,0,0,0,other,0.219,84
Clay County, Georgia,"Clay County, Georgia",5,2951,51.6,49.8,19.1,25.8,36,62.6,0.2,1,0,0.6,0.4,39.5,195.404,15,2.9,0,1,,0,0,1,1,0,0,0,1,1,NA,0.217,1653
Clay County, Illinois,"Clay County, Illinois",3,13287,50.1,42.6,22.7,20,97.5,1.1,1.3,1.5,1.1,0,0.1,16.5,468.351,28,1.8,0,1,,0,0,1,0,0,0,0,1,1,NA,0.898,224
Clay County, Indiana,"Clay County, Indiana",3,26234,50.7,41.5,23,17.8,98.4,2.1,0.9,0.5,0.1,0.3,0.5,12.6,357.6,73,1.8,0,1,,0,0,1,0,0,0,0,1,1,NA,0.914,193
Clay County, Iowa,"Clay County, Iowa",4,16211,50.7,42.9,22.6,20.5,97.7,2.1,0.6,0.9,0.1,1,3.7,10.9,567.238,29,3.7,0,1,,0,0,1,0,0,0,0,1,0,NA,0.679,651
Clay County, Kansas,"Clay County, Kansas",4,8082,50.1,42.5,24,23.1,97.9,1.3,1.4,0.7,0,0,2.5,8.1,645.298,13,2.2,0,1,,0,0,1,0,0,0,0,1,0,NA,0.762,507
Clay County, Kentucky,"Clay County, Kentucky",6,20368,47.6,39.6,21.3,14.8,94.7,4.9,0.8,0.3,0,1,2.6,36.6,469.297,43,1.5,0,1,,0,0,1,0,0,0,0,1,1,NA,0.625,760
Clay County, Minnesota,"Clay County, Minnesota",4,63446,50.6,32.6,24.4,12.9,92.4,4.3,2.3,2.1,0.2,0.8,4.5,12.3,1045.176,61,6.9,0,0,midwest,0,0,1,0,0,0,0,1,1,vsmall,0.212,312
Clay County, Mississippi,"Clay County, Mississippi",6,19640,53.4,39.5,23.1,17.9,39,60.3,0.7,0.4,0,0,0.1,25.5,410.072,48,0.9,0,1,,0,0,1,1,0,0,0,1,1,NA,0.619,779
Clay County, Missouri,"Clay County, Missouri",4,242516,50.9,37.1,24.3,13.8,88.9,8,1.6,3.1,0.4,2.2,6.8,8.2,397.663,610,7.3,0,0,midwest,0,0,0,0,0,0,0,0,0,other,0.751,19
Clay County, Nebraska,"Clay County, Nebraska",4,6203,49.1,42.5,24.7,19.9,98.2,1.2,0.6,0.3,0.1,1.3,8.9,10.5,572.289,11,7.7,0,1,,0,0,1,0,0,0,0,1,0,NA,0.746,537
Clay County, North Carolina,"Clay County, North Carolina",5,10946,52.4,52.2,17.5,30.1,97.1,2.3,0.6,0.2,0.2,0.1,3.3,13.9,214.983,51,2.5,0,1,,0,0,1,0,0,0,0,1,1,NA,0.579,858
Clay County, South Dakota,"Clay County, South Dakota",4,13957,51,24.9,16.9,11.9,90.9,2.3,4.4,3,0,1.8,3,22.4,412.031,34,6,0,1,,0,0,1,0,0,0,0,1,1,NA,0.099,1922
Clay County, Tennessee,"Clay County, Tennessee",6,7654,52.1,47.3,20.3,23.7,95.7,2.4,0.9,0.1,0,1.8,2.6,26.1,236.537,32,3.3,0,1,,0,0,1,0,0,0,0,1,1,NA,0.011,2127
Clay County, Texas,"Clay County, Texas",7,10403,49.9,46.6,20.4,22.8,96.6,0.6,2.4,1.3,0,0.8,6.3,12.2,1088.759,10,6.7,0,1,,0,0,1,0,0,0,0,1,1,NA,0.999,2
Clay County, West Virginia,"Clay County, West Virginia",5,8709,50.2,44.1,22.5,20.1,99.8,0,0.5,0,0.1,0,0.2,27.5,341.939,25,0.9,0,1,,0,0,1,0,0,0,0,1,1,NA,0.352,1369
Clayton County, Georgia,"Clayton County, Georgia",5,283538,53.2,32.5,28,9,18.4,71.8,1,5.6,0.2,6.4,13.2,18.6,141.653,2002,19.2,0,0,south,0,0,0,1,0,0,1,0,1,vblack,0.559,21
Clayton County, Iowa,"Clayton County, Iowa",4,17625,49.2,47.3,21.3,23,98.1,1.3,0.4,0.5,0,0.4,1.9,11.5,778.496,23,6,0,1,,0,0,1,0,0,0,0,1,0,NA,0.184,1715
Clear Creek County, Colorado,"Clear Creek County, Colorado",8,9495,49.7,48.1,15.9,19.4,97.4,1.6,3,1.3,0.1,0,7,7.8,395.073,24,6.7,0,1,,0,0,1,0,0,0,0,1,0,NA,0.564,893
Clearfield County, Pennsylvania,"Clearfield County, Pennsylvania",2,79908,47.4,45,18.6,20.1,95.7,3.6,0.5,0.9,0.1,0.8,3,14.6,1145.325,70,4.3,0,0,northeast,0,0,1,0,0,0,0,1,1,vsmall,0.728,107
Clearwater County, Idaho,"Clearwater County, Idaho",8,8673,44.3,50.4,16.1,26.7,95.1,0.6,3.9,1.3,0.3,1.6,4.2,12.8,2457.314,4,4.3,0,1,,0,0,1,0,0,0,0,1,1,NA,0.735,559
Clearwater County, Minnesota,"Clearwater County, Minnesota",4,8821,48.8,42.3,24.8,20.3,90.8,0.5,12.5,0.8,0,0.5,2.2,14.6,998.826,9,4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.21,1671
Cleburne County, Alabama,"Cleburne County, Alabama",6,14916,51,43.1,22.7,19.4,95.7,4,0.7,0.2,0,1.4,2.5,17.3,560.105,27,2.9,0,1,,0,0,1,0,0,0,0,1,1,NA,0.017,2119
Cleburne County, Arkansas,"Cleburne County, Arkansas",7,25100,50.5,49.4,19.1,26.8,97.6,0.8,1.6,0.7,0.1,0.1,2.4,14,553.959,45,2.4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.204,1683
Clermont County, Ohio,"Clermont County, Ohio",3,204275,50.8,40,23.3,15.7,96.9,2.3,0.7,1.7,0.1,0.3,1.9,9,452.56,451,3,0,0,midwest,0,0,0,0,0,0,0,0,0,other,0.297,72
Cleveland County, Arkansas,"Cleveland County, Arkansas",7,8128,50.7,42.9,22.2,20.5,87,13.1,0.3,0.8,0.1,0.1,1.2,18.4,597.914,14,1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.702,612
Cleveland County, North Carolina,"Cleveland County, North Carolina",5,97282,51.7,41.8,22,18.2,75.7,21.8,0.5,1.3,0,1.9,3.5,20.4,464.249,210,4.3,0,0,south,0,0,1,0,0,0,0,1,1,vsmall,0.728,106
Cleveland County, Oklahoma,"Cleveland County, Oklahoma",7,279274,50.1,34.2,21.7,13,84.6,6.6,8.6,5.7,0.3,2.1,8.7,12,538.885,518,10.3,0,0,south,0,0,0,0,0,0,0,0,0,other,0.087,101
Clinch County, Georgia,"Clinch County, Georgia",5,6686,49.4,39.9,25.8,15.5,67.5,29.2,0.4,1.1,1.3,3.8,4.2,40.2,814.996,8,3.3,0,1,,0,0,1,0,0,0,0,1,1,NA,0.973,58
Clinton County, Illinois,"Clinton County, Illinois",3,37634,47.9,40.6,21.2,16.6,95.2,4.2,0.5,0.9,0,0.8,3.1,7.7,473.941,79,4.1,0,1,,0,0,1,0,0,0,0,1,0,NA,0.081,1962
Clinton County, Indiana,"Clinton County, Indiana",3,32273,50.2,37.8,26.2,16.2,92.4,1.2,0.4,0.5,0.2,6.2,15.9,12.5,405.067,80,12.7,0,1,,0,0,1,0,0,0,0,1,1,NA,0.363,1350
Clinton County, Iowa,"Clinton County, Iowa",4,46909,51.1,42.2,22.8,19.3,95.9,4.2,0.7,1.1,0.1,0.4,3.1,13.1,694.959,67,1.9,0,1,,0,0,1,0,0,0,0,1,1,NA,0.645,724
Clinton County, Kentucky,"Clinton County, Kentucky",6,10193,50,41.9,22.8,19.1,98.5,0.6,1.2,0.3,0,0.8,2.8,24.1,197.25,52,3.1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.315,1445
Clinton County, Michigan,"Clinton County, Michigan",3,78389,50.6,40.6,22.6,16.5,96,2.8,1,2.1,0,0.6,4.5,8.8,566.349,138,4.3,0,0,midwest,0,0,1,0,0,0,0,1,0,vsmall,0.632,144
Clinton County, Missouri,"Clinton County, Missouri",4,20500,50.5,41,24.1,17.5,97.3,2.1,1.3,0.7,0.1,0.2,2.1,8.9,418.94,49,1.5,0,1,,0,0,1,0,0,0,0,1,0,NA,0.837,364
Clinton County, New York,"Clinton County, New York",2,80583,48.8,39.5,18,16.4,92.2,4.8,0.8,1.8,0,1.9,2.9,15,1037.751,78,5.6,0,0,northeast,0,0,1,0,0,0,0,1,1,vsmall,0.615,147
Clinton County, Ohio,"Clinton County, Ohio",3,41957,50.5,39.4,23.4,16.6,96.9,3.5,1,0.7,0.1,0.6,1.6,14.8,408.731,103,2.2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.436,1181
Clinton County, Pennsylvania,"Clinton County, Pennsylvania",2,38915,50.5,38.6,20.2,18.3,96.9,2.1,0.5,0.9,0,0.2,1.5,15.5,887.984,44,6.3,0,1,,0,0,1,0,0,0,0,1,1,NA,0.889,253
Cloud County, Kansas,"Cloud County, Kansas",4,8938,50.2,40.8,23.6,21,97,2.1,1.2,0.7,0.1,0.9,3.2,11.4,715.342,12,3.7,0,1,,0,0,1,0,0,0,0,1,0,NA,0.012,2126
Coahoma County, Mississippi,"Coahoma County, Mississippi",6,23255,53.8,34.8,27.3,14.6,21.5,78.1,0.3,0.6,0.1,0.2,0.4,34.8,553.102,42,1.4,0,1,,0,0,1,1,0,0,0,1,1,NA,0.465,1127
Coal County, Oklahoma,"Coal County, Oklahoma",7,5581,49.6,42,24.6,20.6,86.9,2.2,25.3,0.5,0.3,3.1,4.7,22,516.771,11,4.1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.059,2021
Cobb County, Georgia,"Cobb County, Georgia",5,751218,51.6,36.7,23.9,11.9,61,29.5,0.8,6.2,0.2,5.6,13,9.1,339.777,2211,20.9,0,0,south,0,0,0,0,0,0,1,0,0,dense,0.104,37
Cochise County, Arizona,"Cochise County, Arizona",8,125867,49.2,41.1,21.8,21.7,89.2,5.6,2.5,3.2,0.7,3.4,35.5,16.6,6209.75,20,28.3,0,0,west,0,0,0,0,1,0,0,1,1,vhispanic,0.662,16
Cochran County, Texas,"Cochran County, Texas",7,2887,48.2,35.1,27.1,15.8,90.6,7,0.8,0,0,4,58.7,25.6,775.082,4,46.1,0,1,,0,0,1,0,1,0,0,1,1,NA,0.023,2103
Cocke County, Tennessee,"Cocke County, Tennessee",6,35552,51.5,45.2,20.6,20.9,96.8,3.3,1.2,0.4,0.1,0.2,2.4,23.5,436.135,82,2.1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.917,180
Coconino County, Arizona,"Coconino County, Arizona",8,141274,50.6,30.7,20.7,12,67.3,2.1,28.3,2.9,0.4,3,14.1,17.6,18616.355,8,24,0,0,west,0,0,0,0,0,0,0,1,1,sparse,0.908,22
Codington County, South Dakota,"Codington County, South Dakota",4,28026,49.6,39.1,23.8,16.9,95.9,1.5,3.4,1,0.1,0.1,2.3,12.9,687.585,41,2.4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.77,491
Coffee County, Alabama,"Coffee County, Alabama",6,51662,50.7,39.3,23.7,16.5,78.6,18.6,2.7,2.2,0.1,1.4,7.3,15.1,678.986,76,6.4,0,0,south,0,0,1,0,0,0,0,1,1,vsmall,0.821,71
Coffee County, Georgia,"Coffee County, Georgia",5,43021,48.5,36.3,24.5,13.7,68.4,29.5,0.6,1.5,0,1.6,11.7,19.9,592.279,73,12.2,0,1,,0,0,1,0,0,0,0,1,1,NA,0.124,1857
Coffee County, Tennessee,"Coffee County, Tennessee",6,55209,50.8,39.7,24,17.2,92.4,4.9,0.8,1.4,0.1,2.5,4.3,14,428.964,129,3.4,0,0,south,0,0,1,0,0,0,0,1,1,vsmall,0.643,140
Coffey County, Kansas,"Coffey County, Kansas",4,8254,49.1,43.8,21.5,20.8,98.6,1.2,2.5,0.4,0,0.3,2.7,12.4,626.885,13,1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.979,47
Coke County, Texas,"Coke County, Texas",7,3303,50.1,48.1,20.9,28.5,90.8,1,1.3,0,0,7.8,21.5,12.5,911.646,4,10.8,0,1,,0,0,1,0,0,0,0,1,1,NA,0.779,478
Colbert County, Alabama,"Colbert County, Alabama",6,54771,52,42.4,21.1,19.4,81,17,1.3,0.9,0.1,1.9,2.8,15.5,592.953,92,2.7,0,0,south,0,0,1,0,0,0,0,1,1,vsmall,0.409,236
Cole County, Missouri,"Cole County, Missouri",4,76723,49.6,38.6,22.5,16,85.9,13.3,1,1.8,0,0.4,2.8,10.3,391.548,196,4.4,0,0,midwest,0,0,1,0,0,0,0,1,0,vsmall,0.274,284
Coleman County, Texas,"Coleman County, Texas",7,8334,48.3,47.2,21.4,24.7,91.3,3.6,2,1.2,0,5.8,17.5,13.8,1262.914,7,10.1,0,1,,0,0,1,0,0,0,0,1,1,NA,0.135,1833
Coles County, Illinois,"Coles County, Illinois",3,51353,51.6,35.7,18,16.5,94.2,4.8,0.6,1.4,0.1,0.3,2.5,20.8,508.272,101,3.8,0,0,midwest,0,0,1,0,0,0,0,1,1,vsmall,0.674,126
Colfax County, Nebraska,"Colfax County, Nebraska",4,10714,44.6,33.7,29.8,12.6,90.6,3.8,1.4,1.5,0.3,4.4,45.4,12.7,411.647,26,45.5,0,1,,0,0,1,0,1,0,0,1,1,NA,0.238,1602
Colfax County, New Mexico,"Colfax County, New Mexico",8,12168,48.6,50.2,18.4,27,89.5,0.9,4.2,1,0.1,8.7,49.4,20,3757.976,3,24,0,1,,0,0,1,0,1,0,0,1,1,NA,0.208,1673
Colleton County, South Carolina,"Colleton County, South Carolina",5,37585,52.2,42.5,22.4,19.8,58.1,38.8,1.3,0.2,0,2.6,3.2,21.8,1056.504,36,3.2,0,1,,0,0,1,1,0,0,0,1,1,NA,0.205,1681
Collier County, Florida,"Collier County, Florida",5,371453,50.7,50.8,17.4,31.6,89.9,7.4,0.4,1.8,0,1.7,27.9,11.2,1996.85,186,33.7,0,0,south,0,0,0,0,0,0,0,1,0,sparse,0.145,166
Collin County, Texas,"Collin County, Texas",7,973977,50.8,36.9,26.3,10.7,71.7,10.9,1.2,16.4,0.2,2.9,15.3,6.3,841.257,1158,28.7,0,0,south,0,0,0,0,0,1,1,0,0,vnonenglish,0.692,7
Collingsworth County, Texas,"Collingsworth County, Texas",7,2969,49.7,39.6,25.1,17,80,11.2,2.6,0,0,9.3,28.8,17,918.441,3,23.4,0,1,,0,0,1,0,0,0,0,1,1,NA,0.883,269
Colonial Heights city, Virginia,"Colonial Heights city, Virginia",5,17428,53.8,40.6,22.8,20.4,77.7,17.2,1.4,4.6,0.3,1.9,5.9,12.1,7.519,2318,10.3,0,1,,0,0,1,0,0,0,1,0,1,NA,0.493,1063
Colorado County, Texas,"Colorado County, Texas",7,21224,50.1,42.9,23.5,21.6,75,13.5,0.3,0.7,0,12.4,29.7,10,960.291,22,21.6,0,1,,0,0,1,0,0,0,0,1,0,NA,0.888,255
Colquitt County, Georgia,"Colquitt County, Georgia",5,45486,50.5,36.8,26.2,15.3,65.4,23.7,1.6,1,0.1,10,19.2,24.9,547.035,83,17.9,0,1,,0,0,1,0,0,0,0,1,1,NA,0.644,726
Columbia County, Arkansas,"Columbia County, Arkansas",7,23776,52,35.7,21.1,17.1,61.3,37,0.3,1.1,0,1.3,2.7,25,766.065,31,3.2,0,1,,0,0,1,1,0,0,0,1,1,NA,0.411,1236
Columbia County, Florida,"Columbia County, Florida",5,69968,48.2,40.4,21.7,18.3,78.8,19.4,1.3,1.3,0,2,6.3,15.8,797.377,88,6.8,0,0,south,0,0,1,0,0,0,0,1,1,vsmall,0.994,3
Columbia County, Georgia,"Columbia County, Georgia",5,150705,51.1,36.9,25.5,13.2,77.6,18.6,1,5.5,0.3,1.6,6.7,7.5,290.194,519,9.5,0,0,south,0,0,0,0,0,0,0,0,0,other,0.071,105
Columbia County, New York,"Columbia County, New York",2,60371,50,48.2,17.6,23.1,91.2,6.1,1.1,2.4,0.1,2,4.8,11.6,634.663,95,7.1,0,0,northeast,0,0,1,0,0,0,0,1,0,vsmall,0.217,310
Columbia County, Oregon,"Columbia County, Oregon",9,51375,49.7,43.3,21.4,18.3,96.7,1,3.1,2,0.5,0.9,5.2,11.7,658.684,78,3.5,0,0,west,0,0,1,0,0,0,0,1,0,vsmall,0.195,322
Columbia County, Pennsylvania,"Columbia County, Pennsylvania",2,65715,52,41,17.7,18.9,96.1,2.3,0.5,1.3,0.1,0.8,2.8,15,483.212,136,2.7,0,0,northeast,0,0,1,0,0,0,0,1,1,vsmall,0.961,14
Columbia County, Washington,"Columbia County, Washington",9,3992,51.8,50.2,19.5,28.3,94.7,1,3,1.8,1.1,3.9,7.8,11.3,868.585,5,8.9,0,1,,0,0,1,0,0,0,0,1,0,NA,0.934,143
