lookback,batch_size,epochs,encoder_units,decoder_units,attention,RMSE_mean,RMSE_std,MAE_mean,MAE_std,MAPE_mean,MAPE_std
5,16,100,64,128,False,640.6099677218562,108.07966233890816,536.0000993595567,141.59480344851627,16.11288950294111,3.875842867085212
3,16,100,64,128,True,641.7337477862166,18.04095904022829,472.9238916015624,29.352479483273907,15.06373051250326,0.7993732210630298
3,16,100,128,64,True,643.0625173492538,25.528976748328564,482.27413176359966,41.06719310676824,15.28742603213018,1.1128266731326968
3,16,100,64,128,False,646.1094337469349,8.592714606064362,500.662695131655,14.145672681754396,15.738869736952806,0.3802567862850583
3,32,100,128,64,True,648.3618880277214,16.361275857879587,504.4738434968171,30.88499970996318,15.83523134660801,0.8094089835545574
3,16,100,64,64,True,649.9769744825683,18.676969378204085,504.7911566840278,35.266042293508264,15.851589749979558,0.9250536084088592
9,8,100,64,128,True,656.3817000481414,83.28137670688855,588.5439238197783,109.88981758692452,16.60573552577845,2.8758812976629406
3,32,100,64,128,True,656.5552769114635,55.7312830841996,511.2763782190393,76.6762107827446,16.0311396854563,2.0422857968230668
11,32,100,128,64,False,659.0211986213554,981.95920981793,573.0125464087135,897.3816681133629,15.551059210404492,22.86014378165682
5,8,50,128,128,False,662.5567763565832,4.741119541025612,559.9812142305597,6.853475077073446,16.892483965190994,0.1795764805088757
5,16,100,64,64,False,662.7475826807771,9.260555526904003,563.0988926613977,14.245607344978955,16.955028432135098,0.3653990301618414
5,8,100,128,64,True,663.2685591391589,148.84116205849526,516.2897336028343,203.8699927361655,15.80704224161709,5.348881261294055
9,32,100,64,64,True,663.7263720761191,510.42301490794,541.6852555755876,536.3858821662261,15.193665732020142,13.887831050355295
9,32,50,64,64,False,664.3819014917478,246.58815845448484,587.8756308009482,275.31646380948985,16.54212793428304,7.160811160503906
3,16,100,128,128,False,672.1667137033057,3.4681849164174507,550.4175211588541,5.31074235317872,17.031126780047188,0.1407500589312863
3,8,100,128,128,False,675.8237005286571,7.651246190541844,543.4789353660301,13.651982928987696,16.90589338958373,0.3531718676192224
5,8,50,64,128,False,683.6493927087945,6.787611240950242,585.7314068934714,9.163008701891036,17.594661789572164,0.2423535705382833
5,8,50,128,64,False,686.1798163050532,9.231592969983655,588.1631764020107,13.291342575145814,17.664923426456628,0.3470664424329715
5,16,100,128,64,True,689.2744092649122,82.35053056939418,568.9223155886627,113.91348268314562,17.23963194250878,3.062896659743128
3,8,100,64,64,False,690.0005258217457,10.428110582035195,576.4794211154514,16.933264601353144,17.72595195970492,0.4404041523238627
7,16,100,64,64,False,691.5751023919235,16.906401288198836,625.2112294763085,21.899836101701464,17.98918754627813,0.5643004492512885
7,32,50,128,64,False,692.4293232844695,875.6211561406028,535.6683464732597,845.464152230587,15.412370097296291,21.86599998075996
3,8,50,64,128,True,694.9866974787626,72.6752274327707,560.281011827257,104.38641886783392,17.375762200074096,2.805251899219808
7,16,100,64,64,True,700.822011358908,490.4857010200079,574.3724337446012,495.98759259475656,16.604728582740773,12.818705547171165
7,32,100,64,128,True,701.3953947840214,188.7502032843093,629.6217699996824,221.26256652621583,18.01883280069365,5.958045523458351
11,32,50,128,64,False,719.458376864734,1230.9935805355522,601.8967439118807,1133.2076745961713,16.2011508271209,28.891108250365725
7,32,100,64,64,True,732.0962635480145,330.50714764357275,647.6959299971418,341.37921911453304,18.511268619444863,8.884835723667226
5,8,100,64,128,True,737.4284711976808,174.8651353786748,618.1880938862646,238.55327521564635,18.50878905484588,6.269787734618454
9,16,50,64,128,False,743.2944737871643,868.7123861030019,636.8198957915997,833.1881681578576,17.74386204790253,21.37621946676487
3,8,100,64,128,False,744.5795992048704,32.302670707371995,639.6966350188079,50.24542407613615,19.48226257885212,1.2861042828786935
7,32,50,64,128,True,745.1824689859436,973.1325582659498,579.3123751508512,927.2872046762536,16.633215091043894,23.91589409740952
11,16,100,128,128,False,749.3216839782609,1019.1970142784568,646.054578186585,944.9446512450356,17.30410318438426,24.13477039627313
3,8,100,128,64,False,762.6331910771282,40.42509154584489,664.7080792462385,41.433299813851306,20.1470145170431,1.2695880739556284
7,32,50,64,64,True,764.33118432804,506.4997911249852,634.5381752572409,545.106644715119,18.140146746470105,14.151561988203715
5,16,50,64,128,True,780.473965690143,77.05758925095229,707.3253656431687,98.92544624412696,20.80263842973221,2.5827172433176586
5,16,50,128,64,True,784.8685914244109,125.2974101308996,711.9667054642078,148.7275264643273,20.890433354296484,3.886188893613348
7,32,50,128,64,True,790.8594227711448,923.5131485029796,630.6670670175939,892.93502993575,17.96879550588677,23.065914126278187
7,16,50,64,64,True,802.5549098678988,656.8525314426199,660.6860137195122,677.4446959689775,18.743970095939304,17.563174726282153
11,32,100,64,128,False,821.0908819654009,1221.0372796514278,720.6597491290119,1148.376847160141,19.2390655529073,29.302781866208345
11,32,100,64,128,True,841.3585973783539,1160.6969023961465,745.9735795854449,1058.297824556674,19.96802320359446,26.98928402334328
7,32,100,128,128,False,886.9292439839505,653.8528982960979,815.0948266006096,613.8918464656591,22.854687504509027,15.836199366803466
7,32,100,128,64,True,1169.6575007592696,1039.0199403329095,1081.5160475816183,950.6854127612454,29.75569766544229,24.49404625216844
11,16,50,128,128,False,1255.6456756286154,1517.2985389264882,1116.875289449606,1403.301292217977,29.33117498963607,35.82604576695541
11,32,50,64,128,True,1476.3992340972654,1996.8890040744016,1282.0622923704957,1826.7844051591128,33.592540463821344,46.58275389898973
7,32,50,128,128,True,2017.0726047118771,2793.7657376175284,1718.1752445376017,2508.994929196051,45.748767176195344,64.19195630046178
7,32,100,128,128,True,2264.649878188241,2516.478027054093,2052.528555521151,2194.8183807164064,54.62180375392961,56.007291822560575
